Unnamed: 0,bmi,gender,name,width,length,height,weight
2238,52.4506427916,Female,img_2238.bmp,719,647,173,156.97952881098
2239,43.5743801653,Female,img_2239.bmp,789,720,176,134.976000000033
2240,47.1984863281,Female,img_2240.bmp,129,114,155,113.39436340326
2241,29.1772460938,Female,img_2241.bmp,132,127,156,71.0057460938717
2242,45.6098615917,Female,img_2242.bmp,729,695,175,139.680201124581
2243,38.616349481,Female,img_2243.bmp,643,648,173,115.574872361685
2244,37.1189164371,Male,img_2244.bmp,684,640,173,111.093205004597
2245,32.9228650138,Male,img_2245.bmp,644,654,173,98.534842699802
2246,37.0298306907,Female,img_2246.bmp,366,316,162,97.1810876646731
2247,22.8602526203,Female,img_2247.bmp,341,293,161,59.2560608170796
2248,28.1889062152,Female,img_2248.bmp,97,101,155,67.723847182018
2249,21.1416796614,Female,img_2249.bmp,92,95,155,50.7928853865135
2250,36.9439878893,Female,img_2250.bmp,790,748,176,114.437696885896
2251,33.9033304498,Female,img_2251.bmp,977,1040,186,117.291962024128
2252,26.214159738,Male,img_2252.bmp,59,58,153,61.3647265306842
2253,22.3174603175,Male,img_2253.bmp,68,69,154,52.928088888983
2254,42.3234693878,Male,img_2254.bmp,180,158,157,104.323119693988
2255,27.9765306122,Male,img_2255.bmp,121,126,156,68.0836848978499
2256,37.4416896235,Female,img_2256.bmp,59,54,153,87.6472512396511
2257,26.6287878788,Female,img_2257.bmp,60,60,154,63.1528333333621
2258,27.8041992188,Female,img_2258.bmp,324,316,162,72.9693404298187
2259,24.3715820312,Female,img_2259.bmp,340,342,163,64.7528562986953
2260,37.9706790123,Male,img_2260.bmp,93,101,155,91.2245563270507
2261,22.8049307958,Male,img_2261.bmp,187,185,158,56.9302292386351
2262,39.8676748582,Male,img_2262.bmp,103,107,155,95.7820888468255
2263,32.1894559966,Male,img_2263.bmp,94,101,155,77.3351680318315
2264,43.0408163265,Male,img_2264.bmp,173,176,157,106.09130816319
2265,31.5632653061,Male,img_2265.bmp,172,178,157,77.8002926530059
2266,33.2230623819,Male,img_2266.bmp,172,160,157,81.8915264651453
2267,26.2831337954,Male,img_2267.bmp,154,141,156,63.9626344044854
2268,26.5684051398,Female,img_2268.bmp,269,240,160,68.015117157888
2269,22.6717057193,Female,img_2269.bmp,229,230,159,57.3163392289623
2270,41.606122449,Male,img_2270.bmp,210,176,157,102.55493122454
2271,24.6293252595,Male,img_2271.bmp,199,201,158,61.4846475778158
2272,52.3474121094,Female,img_2272.bmp,160,140,156,127.392662109436
2273,27.6325683594,Female,img_2273.bmp,147,147,156,67.2466183594358
2274,38.7367346939,Male,img_2274.bmp,324,279,161,100.409490000058
2275,30.1285714286,Male,img_2275.bmp,212,212,159,76.1680414286437
2276,32.9188345473,Female,img_2276.bmp,43,38,153,77.0596997917746
2277,25.6035379813,Female,img_2277.bmp,50,55,153,59.9353220604252
2278,34.6188444444,Male,img_2278.bmp,261,237,159,87.5199006398876
2279,19.2465777778,Male,img_2279.bmp,324,307,162,50.5107187200583
2280,24.6293252595,Male,img_2280.bmp,240,243,160,63.05107266432
2281,22.8049307958,Male,img_2281.bmp,263,275,161,59.1126611157932
2282,29.5794910557,Female,img_2282.bmp,62,58,153,69.2426306122881
2283,23.9115646259,Female,img_2283.bmp,55,56,153,55.9745816327693
2284,43.9287839714,Male,img_2284.bmp,581,546,170,126.954185677346
2285,27.3334655822,Male,img_2285.bmp,677,523,169,78.0671110493214
2286,35.9936,Male,img_2286.bmp,430,386,164,96.80838656
2287,27.3701333333,Male,img_2287.bmp,331,321,162,71.8301779199125
2288,35.0795277345,Female,img_2288.bmp,322,293,161,90.9296438405974
2289,25.3700155937,Female,img_2289.bmp,299,273,161,65.7616174204298
2290,28.3190917969,Female,img_2290.bmp,343,315,162,74.3206245117844
2291,23.7139483893,Male,img_2291.bmp,133,148,156,57.7102648002005
2292,31.0651855469,Female,img_2292.bmp,1058,1041,186,107.473115918055
2293,27.1176757812,Female,img_2293.bmp,1128,1149,190,97.894809570132
2294,30.8459183673,Female,img_2294.bmp,726,765,177,96.6371776529142
2295,27.2591836735,Female,img_2295.bmp,788,779,177,85.4002965307082
2296,36.9559611188,Male,img_2296.bmp,288,321,162,96.9872243601787
2297,32.7722674073,Male,img_2297.bmp,258,258,160,83.897004562688
2298,31.6142011834,Female,img_2298.bmp,106,88,154,74.9762395265514
2299,23.2946745562,Female,img_2299.bmp,155,156,157,57.4190433135774
2300,42.7944849116,Female,img_2300.bmp,514,487,168,120.7831542145
2301,38.6169433594,Female,img_2301.bmp,353,302,162,101.346306152409
2302,33.084251607,Female,img_2302.bmp,274,261,160,84.69568411392
2303,21.7871900826,Female,img_2303.bmp,274,298,161,56.4745754131075
2304,41.0305190466,Male,img_2304.bmp,74,65,154,97.3079789709166
2305,30.0681666295,Male,img_2305.bmp,52,49,153,70.3865712629965
2306,29.1418918919,Male,img_2306.bmp,184,173,157,71.8318493243443
2307,22.4662162162,Male,img_2307.bmp,173,166,157,55.3769763513114
2308,30.6634527089,Male,img_2308.bmp,150,136,156,74.6225785123791
2309,20.9802571166,Male,img_2309.bmp,127,132,156,51.0575537189578
2310,32.8175154321,Male,img_2310.bmp,96,82,154,77.8300195987684
2311,28.7492283951,Male,img_2311.bmp,84,77,154,68.1816700618192
2312,32.7614784206,Female,img_2312.bmp,324,308,162,85.9792239670226
2313,27.9198806244,Female,img_2313.bmp,320,325,162,73.2729347106754
2314,33.4955632716,Male,img_2314.bmp,394,396,165,91.191671006931
2315,31.4614197531,Male,img_2315.bmp,350,369,164,84.6186345679378
2316,27.669982699,Female,img_2316.bmp,60,59,153,64.7726625000891
2317,21.5886678201,Female,img_2317.bmp,49,58,153,50.5369125000721
2318,29.0495867769,Female,img_2318.bmp,366,366,164,78.1317685951502
2319,24.2079889807,Female,img_2319.bmp,336,339,163,64.3182059228218
2320,34.9420118343,Male,img_2320.bmp,155,151,157,86.1285649703661
2321,24.1266272189,Male,img_2321.bmp,149,142,156,58.7145599999151
2322,51.4892578125,Female,img_2322.bmp,628,611,172,152.3258203125
2323,44.7956542969,Female,img_2323.bmp,617,586,171,130.986972729565
2324,36.9559611188,Male,img_2324.bmp,85,77,154,87.6447573893461
2325,25.7994445547,Male,img_2325.bmp,113,115,155,61.9831655426667
2326,29.950295858,Female,img_2326.bmp,460,450,167,83.5283801183762
2327,23.6274556213,Female,img_2327.bmp,523,483,168,66.6861307455571
2328,28.9519526627,Female,img_2328.bmp,222,222,159,73.1934315265719
2329,25.3376951331,Female,img_2329.bmp,633,620,172,74.959037281763
2330,25.9389010117,Male,img_2330.bmp,123,119,155,62.3182096806092
2331,23.7075976989,Male,img_2331.bmp,128,137,156,57.694809760043
2332,24.3897959184,Female,img_2332.bmp,323,357,163,64.801248775597
2333,21.5204081633,Female,img_2333.bmp,323,353,163,57.1775724490718
2334,38.0193877551,Male,img_2334.bmp,258,239,159,96.1168141836683
2335,30.1285714286,Male,img_2335.bmp,205,207,158,75.212965714357
2336,46.5893491124,Female,img_2336.bmp,62,64,154,110.491300354968
2337,30.7822485207,Female,img_2337.bmp,56,59,153,72.0581655621066
2338,39.0555555556,Female,img_2338.bmp,789,769,177,122.357150000139
2339,23.6850585938,Female,img_2339.bmp,116,113,155,56.9033532716045
2340,38.7431111111,Male,img_2340.bmp,90,88,154,91.8831623110848
2341,29.9946666667,Male,img_2341.bmp,84,89,154,71.1353514667457
2342,28.12,Male,img_2342.bmp,364,386,164,75.631552
2343,24.9955555556,Male,img_2343.bmp,353,415,165,68.050400000121
2344,41.0305190466,Female,img_2344.bmp,136,135,156,99.8518711518058
2345,34.4531075963,Female,img_2345.bmp,77,88,154,81.7089899753851
2346,33.7153061224,Male,img_2346.bmp,137,123,156,82.0495689794727
2347,23.6724489796,Male,img_2347.bmp,70,71,154,56.1415800000194
2348,38.7327823691,Male,img_2348.bmp,81,76,154,91.8586666665576
2349,28.2426538108,Male,img_2349.bmp,76,83,154,66.9802777776933
2350,30.7927631579,Male,img_2350.bmp,56,52,153,72.0827792763281
2351,28.8453947368,Male,img_2351.bmp,56,54,153,67.5241845393751
2352,33.7926614325,Male,img_2352.bmp,63,61,154,80.142675853317
2353,27.5973401698,Male,img_2353.bmp,61,59,153,64.6026136034848
2354,26.6027832031,Female,img_2354.bmp,59,51,153,62.2744552001368
2355,23.1701660156,Female,img_2355.bmp,40,34,153,54.239041625918
2356,53.8951900861,Male,img_2356.bmp,118,111,155,129.483194181855
2357,23.5650951557,Male,img_2357.bmp,471,449,166,64.9359762110469
2358,37.6532434041,Male,img_2358.bmp,147,139,156,91.6329331482178
2359,26.2178139258,Male,img_2359.bmp,114,113,155,62.9882979567345
2360,31.3210069058,Female,img_2360.bmp,90,91,155,75.2487190911845
2361,23.3341501448,Female,img_2361.bmp,46,52,153,54.6229120739623
2362,44.0021003991,Male,img_2362.bmp,45,39,153,103.004516824253
2363,24.6588951901,Male,img_2363.bmp,78,77,154,58.4810358328412
2364,55.8711419753,Male,img_2364.bmp,72,65,154,132.504000308621
2365,33.9023919753,Male,img_2365.bmp,79,74,154,80.4029128086215
2366,28.8904109589,Male,img_2366.bmp,149,155,157,71.2119739725926
2367,24.8009007318,Male,img_2367.bmp,155,173,157,61.1317402138138
2368,27.0435353725,Male,img_2368.bmp,239,242,160,69.2314505536
2369,25.7243385251,Male,img_2369.bmp,229,230,159,65.0337002253053
2370,39.5285467128,Male,img_2370.bmp,282,263,160,101.193079584768
2371,25.8455882353,Male,img_2371.bmp,259,251,160,66.164705882368
2372,32.7789349112,Female,img_2372.bmp,82,81,154,77.7385220354019
2373,22.9618934911,Female,img_2373.bmp,50,51,153,53.751496473316
2374,34.8155276817,Female,img_2374.bmp,67,69,154,82.5685054499197
2375,25.2374567474,Female,img_2375.bmp,112,111,155,60.6329898356285
2376,34.864114263,Male,img_2376.bmp,147,136,156,84.8453084704368
2377,29.9831382662,Male,img_2377.bmp,152,156,157,73.9054375123564
2378,24.7813581315,Male,img_2378.bmp,447,458,167,69.1127296929404
2379,21.4548897305,Female,img_2379.bmp,143,131,156,52.2126196481448
2380,34.3848427842,Female,img_2380.bmp,148,118,155,82.6095847890405
2381,26.4498790648,Female,img_2381.bmp,127,119,155,63.545834453182
2382,45.8310810811,Male,img_2382.bmp,72,71,154,108.692991891937
2383,35.4324324324,Male,img_2383.bmp,70,65,154,84.0315567566798
2384,31.1667387543,Female,img_2384.bmp,300,295,161,80.787303525021
2385,26.6057525952,Female,img_2385.bmp,302,311,162,69.8241371108429
2386,39.321239607,Female,img_2386.bmp,127,119,155,94.4692781558175
2387,35.0702947846,Female,img_2387.bmp,194,167,157,86.4447696145605
2388,40.163459631,Male,img_2388.bmp,50,42,153,94.0186426502079
2389,34.3062884348,Male,img_2389.bmp,92,93,155,82.420857964607
2390,46.1718896603,Male,img_2390.bmp,70,63,154,109.501253518367
2391,32.979921186,Male,img_2391.bmp,60,60,154,78.2151810847176
2392,29.7042253521,Male,img_2392.bmp,175,173,157,73.2179450703913
2393,26.2178139258,Male,img_2393.bmp,299,293,161,67.9591954770662
2394,42.2832874197,Female,img_2394.bmp,99,94,155,101.585598025829
2395,33.084251607,Female,img_2395.bmp,98,97,155,79.4849144858175
2396,32.573847182,Female,img_2396.bmp,94,79,154,77.2521359768312
2397,27.528742284,Male,img_2397.bmp,109,118,155,66.13780333731
2398,38.0813807004,Female,img_2398.bmp,207,193,158,95.0663587804786
2399,27.4540186445,Female,img_2399.bmp,285,322,162,72.0503265306258
2400,30.8459183673,Male,img_2400.bmp,523,470,167,86.026181734563
2401,27.1157142857,Male,img_2401.bmp,471,498,168,76.5313919999597
2402,29.9831382662,Male,img_2402.bmp,198,210,159,75.8003718507802
2403,23.7075976989,Male,img_2403.bmp,289,351,163,62.9887163262074
2404,34.8410644531,Male,img_2404.bmp,89,103,155,83.7056573485728
2405,30.8935546875,Male,img_2405.bmp,120,125,156,75.1825546875
2406,59.1967030519,Female,img_2406.bmp,234,229,159,149.655184985508
2407,51.2098462909,Female,img_2407.bmp,236,222,159,129.463612408024
2408,48.9147949219,Female,img_2408.bmp,108,104,155,117.517794799865
2409,30.8935546875,Female,img_2409.bmp,118,121,156,75.1825546875
2410,39.0478079746,Male,img_2410.bmp,89,85,154,92.6057813925614
2411,25.5205316405,Male,img_2411.bmp,65,69,154,60.5244928386098
2412,30.1108591585,Female,img_2412.bmp,283,262,160,77.08379944576
2413,22.1403376165,Female,img_2413.bmp,324,302,162,58.1051020407426
2414,34.2991180334,Male,img_2414.bmp,332,312,162,90.014605366855
2415,25.0647401013,Male,img_2415.bmp,308,325,162,65.7799039218517
2416,34.2139577594,Female,img_2416.bmp,178,170,157,84.3339844811451
2417,25.8218549128,Female,img_2417.bmp,126,128,156,62.8400661157901
2418,29.7549565605,Male,img_2418.bmp,182,168,157,73.3429924259765
2419,24.273780352,Male,img_2419.bmp,122,118,155,58.31775729568
2420,33.4695496925,Male,img_2420.bmp,139,127,156,81.451496131668
2421,27.0545526681,Male,img_2421.bmp,176,158,157,66.6867668715997
2422,23.75,Male,img_2422.bmp,167,164,157,58.541375
2423,21.0540540541,Male,img_2423.bmp,157,152,157,51.8961378379511
2424,25.6827916352,Female,img_2424.bmp,162,160,157,63.3055131016045
2425,22.1403376165,Female,img_2425.bmp,260,274,161,57.3899691357297
2426,38.3505256893,Male,img_2426.bmp,91,86,154,90.9521067247439
2427,25.7994445547,Male,img_2427.bmp,86,85,154,61.1859627059265
2428,55.5947872577,Female,img_2428.bmp,297,289,161,144.107248050684
2429,43.8494096681,Female,img_2429.bmp,247,232,159,110.855692581924
2430,51.4892578125,Female,img_2430.bmp,254,245,160,131.8125
2431,32.6098632812,Female,img_2431.bmp,252,252,160,83.481249999872
2432,38.7327823691,Female,img_2432.bmp,164,154,157,95.4724352615946
2433,29.6951331497,Female,img_2433.bmp,149,143,156,72.2660760331099
2434,42.0389660494,Male,img_2434.bmp,265,250,160,107.619753086464
2435,24.4097222222,Male,img_2435.bmp,248,236,159,61.7102187499438
2436,57.6069444444,Male,img_2436.bmp,279,231,159,145.636116249888
2437,35.15,Male,img_2437.bmp,281,251,160,89.984
2438,45.4797959184,Female,img_2438.bmp,178,173,157,112.103148959264
2439,27.2591836735,Female,img_2439.bmp,158,169,157,67.1911618368102
2440,33.4955632716,Male,img_2440.bmp,319,321,162,87.905756249987
2441,30.6477623457,Male,img_2441.bmp,342,366,164,82.4302216049947
2442,31.9233398438,Female,img_2442.bmp,81,80,154,75.7093927735561
2443,27.8041992188,Female,img_2443.bmp,105,112,155,66.799588623167
2444,23.7316743827,Female,img_2444.bmp,51,53,153,55.5534765624624
2445,21.6975308642,Female,img_2445.bmp,50,50,153,50.7917500000058
2446,23.8672839506,Male,img_2446.bmp,156,143,156,58.0834222221802
2447,22.9180169753,Male,img_2447.bmp,164,151,157,56.490620042417
2448,43.2315016862,Male,img_2448.bmp,102,102,155,103.863682801096
2449,34.864114263,Male,img_2449.bmp,109,118,155,83.7610345168575
2450,48.8102833552,Male,img_2450.bmp,76,65,154,115.758468005192
2451,26.1200975793,Male,img_2451.bmp,85,83,154,61.9464234190679
2452,37.7271352986,Female,img_2452.bmp,106,94,155,90.6394425548865
2453,32.7676996725,Female,img_2453.bmp,116,109,155,78.7243984631813
2454,31.1667387543,Female,img_2454.bmp,170,185,158,77.8046466262345
2455,26.6057525952,Female,img_2455.bmp,155,166,157,65.5805195719085
2456,43.8494096681,Female,img_2456.bmp,265,261,160,112.254488750336
2457,31.3210069058,Female,img_2457.bmp,246,273,161,81.1871820005242
2458,43.9016326531,Female,img_2458.bmp,215,239,159,110.987717510302
2459,37.5889795918,Female,img_2459.bmp,249,249,160,96.227787755008
2460,39.1512586322,Male,img_2460.bmp,320,300,162,102.748563154346
2461,25.8398306973,Male,img_2461.bmp,304,286,161,66.9794251504713
2462,26.7763157895,Male,img_2462.bmp,48,45,153,62.6806776316406
2463,22.5164473684,Male,img_2463.bmp,98,95,155,54.095764802581
2464,30.5502929688,Female,img_2464.bmp,120,129,156,74.3471929688717
2465,24.8864746094,Female,img_2465.bmp,84,85,154,59.020763183653
2466,29.8565197429,Female,img_2466.bmp,75,70,154,70.8077222222616
2467,24.5307621671,Female,img_2467.bmp,40,42,153,57.4240611569644
2468,46.0206308272,Male,img_2468.bmp,679,750,177,144.178034318535
2469,24.4097222222,Female,img_2469.bmp,88,86,154,57.8900972221695
2470,44.4243421053,Male,img_2470.bmp,92,79,154,105.35676973693
2471,35.9046052632,Male,img_2471.bmp,95,101,155,86.260814144838
2472,37.9258494031,Female,img_2472.bmp,188,182,158,94.6780904498988
2473,25.6604683196,Female,img_2473.bmp,140,141,156,62.4473157025786
2474,29.425312438,Male,img_2474.bmp,50,49,153,68.8817138861142
2475,24.4048799841,Male,img_2475.bmp,41,39,153,57.1293835547797
2476,39.4540816327,Male,img_2476.bmp,109,96,155,94.7884311225618
2477,28.693877551,Male,img_2477.bmp,78,75,154,68.0503999999516
2478,36.2731360947,Female,img_2478.bmp,345,325,162,95.1952183669307
2479,29.7839053254,Female,img_2479.bmp,297,292,161,77.2028609939694
2480,53.8010204082,Male,img_2480.bmp,156,148,156,130.930163265396
2481,34.4326530612,Male,img_2481.bmp,214,200,158,85.9576751019797
2482,42.5692041522,Male,img_2482.bmp,104,93,155,102.272512975661
2483,31.1667387543,Male,img_2483.bmp,138,139,156,75.8473754324645
2484,28.5021162843,Female,img_2484.bmp,169,159,157,70.2548664291711
2485,24.586990421,Female,img_2485.bmp,76,72,154,58.3105064824436
2486,28.5021162843,Female,img_2486.bmp,382,366,164,76.6592919582533
2487,24.586990421,Female,img_2487.bmp,355,325,162,64.5260976608724
2488,41.032244898,Male,img_2488.bmp,168,171,157,101.14038044908
2489,25.2506122449,Male,img_2489.bmp,162,147,156,61.4498899591886
2490,25.0877700617,Female,img_2490.bmp,241,228,159,63.4243914929838
2491,18.3072916667,Female,img_2491.bmp,221,211,159,46.2826640625843
2492,45.9034859521,Female,img_2492.bmp,61,53,153,107.455470265271
2493,33.2845993757,Female,img_2493.bmp,64,71,154,78.9377558794101
2494,37.6528040328,Male,img_2494.bmp,175,167,157,92.8103966604487
2495,27.3167401806,Male,img_2495.bmp,179,182,158,68.1935101868498
2496,39.3197190427,Female,img_2496.bmp,145,134,156,95.6884682623147
2497,37.8566597294,Female,img_2497.bmp,130,131,156,92.1279671174679
2498,37.1027777778,Female,img_2498.bmp,198,193,158,92.6233744444999
2499,28.3152777778,Female,img_2499.bmp,197,194,158,70.6862594444999
2500,34.4531075963,Male,img_2500.bmp,228,216,159,87.100901314206
2501,26.6228558699,Male,img_2501.bmp,186,177,157,65.6226774337165
2502,41.0488754325,Female,img_2502.bmp,89,88,154,97.351512975717
2503,33.14316609,Female,img_2503.bmp,128,121,156,80.657208996624
2504,46.3179522498,Female,img_2504.bmp,346,350,163,123.062167332494
2505,33.084251607,Female,img_2505.bmp,181,183,158,82.5915257117148
2506,46.9815103587,Female,img_2506.bmp,177,172,157,115.80472488316
2507,37.5852082869,Female,img_2507.bmp,168,192,158,93.8277139674172
2508,38.312283737,Female,img_2508.bmp,53,55,153,89.6852249999433
2509,23.8691608997,Female,img_2509.bmp,45,50,153,55.8753187501077
2510,48.093204775,Female,img_2510.bmp,146,128,156,117.03962314044
2511,30.9862258953,Female,img_2511.bmp,146,146,156,75.4080793388021
2512,35.0795277345,Male,img_2512.bmp,306,318,162,92.0627125864218
2513,30.6945867677,Male,img_2513.bmp,165,159,157,75.6590869237037
2514,35.4379332073,Male,img_2514.bmp,458,417,165,96.4797731568742
2515,31.3258101852,Female,img_2515.bmp,71,69,154,74.2922914352203
2516,36.6145833333,Female,img_2516.bmp,629,659,173,109.583786458234
2517,31.8682484568,Female,img_2517.bmp,498,537,169,91.0189044174665
2518,22.2379149031,Female,img_2518.bmp,127,124,156,54.1181897081842
2519,20.6718645578,Female,img_2519.bmp,163,161,157,50.9540789485212
2520,29.9831382662,Male,img_2520.bmp,376,367,164,80.6426486807715
2521,19.5239039873,Male,img_2521.bmp,257,254,160,49.981194207488
2522,30.6804205515,Male,img_2522.bmp,129,126,156,74.6638714541304
2523,27.8912914104,Male,img_2523.bmp,148,143,156,67.8762467763495
2524,32.2666015625,Female,img_2524.bmp,184,185,158,80.550344140625
2525,26.2595214844,Female,img_2525.bmp,151,156,157,64.7270945068976
2526,33.062348831,Female,img_2526.bmp,210,217,159,83.5849240796511
2527,19.8374092986,Female,img_2527.bmp,192,189,158,49.522108573025
2528,42.0968047337,Female,img_2528.bmp,351,299,161,109.119127550224
2529,29.285855981,Male,img_2529.bmp,62,58,153,68.5552602659229
2530,61.6496786042,Female,img_2530.bmp,554,513,169,176.077647061456
2531,49.2229109275,Female,img_2531.bmp,951,883,181,161.259178489583
2532,27.9669731657,Male,img_2532.bmp,698,666,174,84.6728079564733
2533,21.7667479827,Male,img_2533.bmp,425,442,166,59.9804507411281
2534,29.0495867769,Female,img_2534.bmp,261,258,160,74.366942148864
2535,24.2079889807,Female,img_2535.bmp,232,272,161,62.7495282368725
2536,32.7722674073,Male,img_2536.bmp,522,579,171,95.8293871256859
2537,25.1021622694,Male,img_2537.bmp,278,305,162,65.8781146598134
2538,41.3191836735,Female,img_2538.bmp,217,195,158,103.149210122525
2539,34.7195918367,Female,img_2539.bmp,182,187,158,86.6739890611379
2540,26.6224852071,Female,img_2540.bmp,201,182,158,66.4603720710044
2541,19.1349112426,Female,img_2541.bmp,163,151,157,47.1656427218847
2542,26.5784499055,Male,img_2542.bmp,441,464,167,74.124638941449
2543,21.8533921445,Male,img_2543.bmp,445,480,168,61.6790139886368
2544,35.9365354938,Male,img_2544.bmp,144,117,155,86.3375265238545
2545,25.7658179012,Male,img_2545.bmp,142,128,156,62.7036944443603
2546,37.8759183673,Male,img_2546.bmp,149,156,157,93.3603511835578
2547,31.5632653061,Male,img_2547.bmp,227,238,159,79.7950910203514
2548,21.5029086132,Male,img_2548.bmp,314,358,163,57.1310778944111
2549,41.1396548304,Male,img_2549.bmp,54,46,153,96.3038179924834
2550,34.930541103,Female,img_2550.bmp,462,441,166,96.2545990634268
2551,27.4323621228,Female,img_2551.bmp,430,421,166,75.5926170655877
2552,66.203433923,Female,img_2552.bmp,351,360,164,178.060755879301
2553,54.8647242456,Female,img_2553.bmp,337,296,161,142.21485171702
2554,45.2936414235,Male,img_2554.bmp,441,458,167,126.319436565999
2555,33.4366672289,Male,img_2555.bmp,458,484,168,94.3716495868474
2556,36.9559611188,Male,img_2556.bmp,312,269,160,94.607260464128
2557,24.4048799841,Male,img_2557.bmp,334,375,164,65.6393652052354
2558,32.9979591837,Male,img_2558.bmp,322,288,161,85.5340100000688
2559,25.8218549128,Female,img_2559.bmp,323,318,162,67.7668760331523
2560,28.1260813149,Male,img_2560.bmp,50,44,153,65.8403437500494
2561,25.3894896194,Male,img_2561.bmp,113,107,155,60.9982488106085
2562,31.5988237765,Male,img_2562.bmp,94,92,155,75.9161741230412
2563,28.6456626759,Male,img_2563.bmp,97,98,155,68.8212045788498
2564,28.8851351351,Male,img_2564.bmp,376,385,164,77.689459459365
2565,25.6756756757,Male,img_2565.bmp,427,430,166,70.7518918919589
2566,50.1162109375,Female,img_2566.bmp,575,579,171,146.544812402344
2567,31.7517089844,Female,img_2567.bmp,550,506,168,89.6160234375706
2568,35.5050505051,Female,img_2568.bmp,227,211,159,89.7603181819433
2569,29.088636841,Male,img_2569.bmp,402,409,165,79.1938137996225
2570,30.9189814815,Male,img_2570.bmp,181,175,157,76.2121974537494
2571,25.8599143361,Female,img_2571.bmp,300,300,162,67.8667591836608
2572,33.2243441358,Male,img_2572.bmp,175,154,157,81.8946858603334
2573,23.7316743827,Male,img_2573.bmp,182,165,157,58.4962041859172
2574,40.3106490233,Male,img_2574.bmp,125,118,155,96.8463342784782
2575,24.6588951901,Male,img_2575.bmp,87,98,155,59.2429956942152
2576,30.5413631634,Female,img_2576.bmp,352,343,163,81.1453477888375
2577,26.3350676379,Female,img_2577.bmp,358,389,164,70.8307979188958
2578,25.3700155937,Female,img_2578.bmp,409,369,164,68.2351939408155
2579,20.2020494542,Female,img_2579.bmp,380,375,164,54.3354322120163
2580,31.6142011834,Female,img_2580.bmp,363,356,163,83.9957711241754
2581,21.6307692308,Female,img_2581.bmp,381,397,165,58.889769230853
2582,24.7971781305,Female,img_2582.bmp,373,358,163,65.8836225749255
2583,19.4834971025,Female,img_2583.bmp,363,372,164,52.402813806884
2584,27.4058810425,Female,img_2584.bmp,222,213,159,69.2848078635443
2585,22.2379149031,Female,img_2585.bmp,166,171,157,54.8142364446512
2586,60.9827767276,Male,img_2586.bmp,587,507,168,172.117789035978
2587,50.4990548204,Male,img_2587.bmp,584,535,169,144.230350472544
2588,49.3305858766,Female,img_2588.bmp,229,210,159,124.712654154632
2589,35.236132769,Female,img_2589.bmp,238,223,159,89.0804672533089
2590,29.8505778017,Female,img_2590.bmp,308,282,161,77.3756827197866
2591,20.7820478366,Female,img_2591.bmp,294,304,162,54.540406342373
2592,34.9675605536,Female,img_2592.bmp,165,153,157,86.1915400085687
2593,22.044766436,Female,img_2593.bmp,221,226,159,55.7313740268516
2594,39.5975510204,Male,img_2594.bmp,112,111,155,95.133116326511
2595,27.6895918367,Male,img_2595.bmp,86,93,155,66.5242443876717
2596,37.2297297297,Male,img_2596.bmp,468,412,165,101.357939189108
2597,28.8851351351,Male,img_2597.bmp,455,468,167,80.5577533782804
2598,40.3466483012,Female,img_2598.bmp,187,203,158,100.721372819116
2599,31.9545454545,Female,img_2599.bmp,196,214,159,80.7842863635215
2600,28.1702043245,Male,img_2600.bmp,177,173,157,69.4367366394601
2601,21.1973814719,Male,img_2601.bmp,179,196,158,52.9171431064512
2602,32.5462962963,Male,img_2602.bmp,307,323,162,85.4145000000097
2603,26.4438657407,Male,img_2603.bmp,414,454,167,73.7492971642382
2604,31.7464818315,Male,img_2604.bmp,35,33,153,74.3153393193583
2605,36.6145833333,Male,img_2605.bmp,203,193,158,91.4046458332501
2606,48.056640625,Female,img_2606.bmp,278,279,161,124.567618164063
2607,30.8935546875,Female,img_2607.bmp,340,357,163,82.0810854492187
2608,39.8676748582,Male,img_2608.bmp,67,62,154,94.5501776937071
2609,33.961352657,Male,img_2609.bmp,119,127,156,82.6483478260752
2610,34.4326530612,Male,img_2610.bmp,277,286,161,89.2528799999365
2611,24.3897959184,Male,img_2611.bmp,297,324,162,64.008580408249
2612,41.186240258,Female,img_2612.bmp,166,157,157,101.519963611944
2613,33.2512765386,Female,img_2613.bmp,109,109,155,79.8861918839865
2614,34.8595041322,Female,img_2614.bmp,47,44,153,81.602613223067
2615,25.1763085399,Female,img_2615.bmp,46,43,153,58.9352206610519
2616,29.7839053254,Female,img_2616.bmp,72,79,154,70.6355098697186
2617,20.466035503,Female,img_2617.bmp,55,61,154,48.5372497989148
2618,43.5743801653,Female,img_2618.bmp,106,100,155,104.687448347133
2619,22.9168962351,Female,img_2619.bmp,100,98,155,55.0578432048278
2620,32.0945945946,Male,img_2620.bmp,221,239,159,81.1383445946083
2621,28.7567567568,Male,img_2621.bmp,235,254,160,73.617297297408
2622,32.0044224766,Female,img_2622.bmp,131,122,156,77.8859625390538
2623,21.0314776275,Female,img_2623.bmp,139,134,156,51.182203954284
2624,36.6059171598,Male,img_2624.bmp,441,493,168,103.31654059182
2625,31.6142011834,Male,img_2625.bmp,391,406,165,86.0696627218065
2626,29.6175147929,Female,img_2626.bmp,296,305,162,77.7282058224868
2627,24.9585798817,Female,img_2627.bmp,224,219,159,63.0977857989258
2628,33.3783783784,Male,img_2628.bmp,300,275,161,86.5200945946507
2629,27.6013513514,Male,img_2629.bmp,503,519,169,78.8322195947336
2630,23.4130622837,Female,img_2630.bmp,205,204,158,58.4483686850287
